Transcript id,LOC id
Ca_22119,LOC113787582
Ca_22120,LOC113787582
Ca_22121,LOC113787561
Ca_22122,LOC101512584
Ca_22124,LOC113784868
Ca_22125,LOC101511923
Ca_22126,LOC101511598
Ca_22127,LOC101511280
Ca_22128,LOC101489562
Ca_22129,LOC101510970
Ca_22130,LOC101495131
Ca_22131,LOC101488913
Ca_22132,LOC101510424
Ca_22133,LOC101509876
Ca_22134,LOC101515601
Ca_22135,LOC113784405
Ca_22136,LOC101506602
Ca_22137,LOC113785867
Ca_22138,LOC101514197
Ca_22139,LOC101513676
Ca_22140,LOC101513850
Ca_22141,LOC101489507
Ca_22143,LOC101506679
Ca_22144,LOC113787582
Ca_22145,LOC113787779
Ca_22146,LOC113787582
Ca_22147,LOC113787582
Ca_22148,LOC101489582
Ca_22149,LOC105852768
Ca_22150,LOC101489899
Ca_22151,LOC101490236
Ca_22152,LOC101490555
Ca_22153,LOC101491103
Ca_22154,LOC101491737
Ca_22155,LOC101492274
Ca_22157,LOC101492825
Ca_22158,LOC101493155
Ca_22159,LOC101493155
Ca_22160,LOC101511649
Ca_22161,LOC101493705
Ca_22163,LOC113787582
Ca_22164,LOC101498896
Ca_22165,LOC101494341
Ca_22166,LOC101494653
Ca_22168,LOC101489047
Ca_22169,LOC101489591
Ca_22170,LOC101489911
Ca_22171,LOC101490458
Ca_22172,LOC113788242
Ca_22173,LOC101490778
Ca_22174,LOC101491523
Ca_22175,LOC101504728
Ca_22176,LOC101491831
Ca_22177,LOC101492163
Ca_22178,LOC101492501
Ca_22179,LOC101492833
Ca_22180,LOC113787582
Ca_22181,LOC101493165
Ca_22182,LOC101493712
Ca_22183,LOC101494031
Ca_22184,LOC101494347
Ca_22185,LOC101494659
Ca_22186,LOC101495196
Ca_22187,LOC101495743
Ca_22188,LOC101496066
Ca_22189,LOC101496066
Ca_22190,LOC101496838
Ca_22191,LOC105852934
Ca_22192,LOC101511981
Ca_22193,LOC101489056
Ca_22194,LOC101489056
Ca_22195,LOC101511107
Ca_22196,LOC101511413
Ca_22198,LOC101512288
Ca_22199,LOC101512618
Ca_22200,LOC101512925
Ca_22201,LOC113785795
Ca_22202,LOC101511858
Ca_22203,LOC101502545
Ca_22205,LOC101513464
Ca_22206,LOC101513772
Ca_22207,LOC101514661
Ca_22208,LOC101514340
Ca_22209,LOC101514988
Ca_22210,LOC101488394
Ca_22211,LOC101501357
Ca_22212,LOC101488720
Ca_22213,LOC101493015
Ca_22214,LOC101505936
Ca_22215,LOC101500775
Ca_22216,LOC101501091
Ca_22217,LOC101501520
Ca_22218,LOC101507739
Ca_22219,LOC101502265
Ca_22220,LOC101503099
Ca_22221,LOC101503650
Ca_22222,LOC101503975
Ca_22223,LOC101504526
Ca_22224,LOC101504838
Ca_22225,LOC101508691
Ca_22226,LOC101507355
Ca_22227,LOC101506018
Ca_22228,LOC101502318
Ca_22229,LOC101506775
Ca_22230,LOC101510291
Ca_22231,LOC101510291
Ca_22232,LOC101507111
Ca_22233,LOC101507432
Ca_22234,LOC101511257
Ca_22235,Pdk
Ca_22236,LOC101496061
Ca_22237,LOC101508476
Ca_22238,LOC101495407
Ca_22239,LOC101495078
Ca_22240,LOC101503488
Ca_22241,LOC101494751
Ca_22242,LOC101511858
Ca_22243,LOC101504785
Ca_22244,LOC101511649
Ca_22245,LOC101494437
Ca_22246,LOC101494130
Ca_22247,LOC113785753
Ca_22248,LOC101493804
Ca_22249,LOC113784245
Ca_22250,LOC101504131
Ca_22251,LOC105852719
Ca_22252,LOC105852719
Ca_22253,LOC101490233
Ca_22254,LOC101513206
Ca_22255,LOC101502545
Ca_22258,LOC113784405
Ca_22259,LOC101491645
Ca_22260,LOC101512704
Ca_22261,LOC101490977
Ca_22262,LOC101492285
Ca_22263,LOC101492624
Ca_22264,LOC101509770
Ca_22265,LOC101492955
Ca_22267,LOC101493713
Ca_22268,LOC101494033
Ca_22269,LOC101494558
Ca_22270,LOC101494875
Ca_22271,LOC113784618
Ca_22273,LOC101495199
Ca_22274,LOC105851934
Ca_22275,LOC101495522
Ca_22276,LOC101496073
Ca_22278,LOC101503488
Ca_22279,LOC105852719
Ca_22280,LOC101511858
Ca_22281,LOC105851948
Ca_22282,LOC101488794
Ca_22283,LOC101509491
Ca_22284,LOC101509810
Ca_22285,LOC101510128
Ca_22286,LOC101503488
Ca_22287,LOC101510450
Ca_22288,LOC101510781
Ca_22289,LOC101511307
Ca_22290,LOC101511632
Ca_22291,LOC101511959
Ca_22292,LOC101512287
Ca_22293,LOC113787779
Ca_22294,LOC101512617
Ca_22295,LOC101513136
Ca_22296,LOC101513463
Ca_22297,LOC105852783
Ca_22298,LOC105851233
Ca_22299,LOC101513771
Ca_22300,LOC101514113
Ca_22301,LOC101507769
Ca_22302,LOC101511283
Ca_22303,LOC101507460
Ca_22304,LOC101507141
Ca_22305,LOC101490977
Ca_22306,LOC101510652
Ca_22307,LOC101506804
Ca_22308,LOC101506366
Ca_22309,LOC101506050
Ca_22310,LOC101505728
Ca_22311,LOC101505394
Ca_22312,LOC101505073
Ca_22313,LOC101509675
Ca_22314,LOC101504748
Ca_22315,LOC101504430
Ca_22316,LOC101503020
Ca_22317,LOC101502708
Ca_22318,LOC101502190
Ca_22319,LOC101508406
Ca_22320,LOC101501864
Ca_22321,LOC101501549
Ca_22322,LOC101501235
Ca_22323,LOC101511756
Ca_22325,LOC113787582
Ca_22326,LOC101508967
Ca_22327,LOC101506510
Ca_22328,LOC101507178
Ca_22329,LOC101490977
Ca_22330,LOC101507494
Ca_22331,LOC101508025
Ca_22332,LOC101508337
Ca_22334,LOC105851478
Ca_22335,LOC113787582
Ca_22336,LOC101508337
Ca_22337,LOC101509925
Ca_22338,LOC101508967
Ca_22340,LOC101513361
Ca_22341,LOC101510247
Ca_22342,LOC101510579
Ca_22343,LOC101510905
Ca_22344,LOC101511219
Ca_22345,LOC101511649
Ca_22346,LOC101490793
Ca_22347,LOC101488871
Ca_22348,LOC113787768
Ca_22349,LOC101491801
Ca_22350,LOC101513420
Ca_22351,LOC101513733
Ca_22352,LOC113787582
Ca_22353,LOC105852783
Ca_22354,LOC105852783
Ca_22355,LOC105851233
Ca_22356,LOC101514070
Ca_22357,LOC101514395
Ca_22358,LOC101514724
Ca_22359,LOC101515050
Ca_22360,LOC101515370
Ca_22361,LOC101488466
Ca_22362,LOC101488807
Ca_22363,LOC101489343
Ca_22364,LOC101489669
Ca_22365,LOC101513206
Ca_22366,LOC101503488
Ca_22367,LOC101489372
Ca_22368,LOC113785478
Ca_22369,LOC105851391
Ca_22370,NAC22
Ca_22371,LOC101488495
Ca_22372,LOC101515505
Ca_22373,LOC113784405
Ca_22374,LOC101494924
Ca_22375,LOC101515186
Ca_22376,LOC101514424
Ca_22377,expa1
Ca_22378,LOC101513339
Ca_22379,LOC101513012
Ca_22380,LOC101512691
Ca_22381,LOC101503938
Ca_22382,LOC101490238
Ca_22383,LOC101512379
Ca_22384,LOC101511735
Ca_22385,LOC101511191
Ca_22386,LOC105851293
Ca_22388,LOC101496510
Ca_22390,LOC101505643
Ca_22391,LOC101496843
Ca_22392,LOC101497168
Ca_22393,LOC101497168
Ca_22394,LOC101502108
Ca_22395,LOC101497498
Ca_22396,LOC101499037
Ca_22397,LOC101499351
Ca_22398,LOC101499351
Ca_22399,LOC101499664
Ca_22400,LOC101500316
Ca_22401,LOC101499968
Ca_22402,LOC101500632
Ca_22403,LOC101502733
Ca_22404,LOC101500938
Ca_22405,LOC101500938
Ca_22406,LOC101501775
Ca_22408,LOC101501775
Ca_22409,LOC101512812
Ca_22410,LOC101513357
Ca_22411,LOC101513677
Ca_22412,LOC101514442
Ca_22413,LOC101498256
Ca_22414,LOC101499157
Ca_22415,LOC101499157
Ca_22416,LOC101514768
Ca_22417,LOC101515093
Ca_22418,LOC101515416
Ca_22419,LOC101515750
Ca_22420,LOC101488730
Ca_22421,LOC101489063
Ca_22422,LOC101489395
Ca_22423,LOC113784405
Ca_22424,LOC101493015
Ca_22425,NAC69
Ca_22426,NAC70
Ca_22427,LOC101511970
Ca_22428,LOC101490376
Ca_22429,LOC101490698
Ca_22430,LOC101489495
Ca_22431,LOC101496213
Ca_22432,LOC101500649
Ca_22433,LOC101496213
Ca_22434,LOC101497199
Ca_22435,LOC101497530
Ca_22437,LOC101493015
Ca_22438,LOC101500959
Ca_22440,LOC113785802
Ca_22441,LOC101498272
Ca_22442,LOC101498609
Ca_22443,LOC101502558
Ca_22444,LOC101499169
Ca_22445,LOC105851181
Ca_22446,LOC101499787
Ca_22447,LOC105851979
Ca_22448,LOC101500107
Ca_22449,LOC101489388
Ca_22450,LOC113786663
Ca_22451,LOC101500587
Ca_22452,LOC101511274
Ca_22453,LOC101513206
Ca_22454,LOC101504737
Ca_22455,LOC101488470
Ca_22456,LOC101510642
Ca_22457,LOC101510094
Ca_22459,LOC101511649
Ca_22460,LOC101509452
Ca_22461,LOC101513423
Ca_22462,LOC101509128
Ca_22463,LOC113787768
Ca_22464,LOC113787768
Ca_22465,LOC101508275
Ca_22467,LOC101507963
Ca_22468,LOC101507640
Ca_22469,LOC101507131
Ca_22470,LOC101512774
Ca_22471,LOC101506468
Ca_22472,LOC101499173
Ca_22473,LOC101489507
Ca_22474,LOC105852157
Ca_22475,LOC113787768
Ca_22476,LOC113784225
Ca_22477,LOC101498852
Ca_22478,LOC101498503
Ca_22479,LOC113785498
Ca_22482,LOC113785867
Ca_22483,LOC101490977
Ca_22484,LOC101497300
Ca_22485,LOC101496218
Ca_22487,LOC105851293
Ca_22488,LOC101495888
Ca_22489,LOC101500114
Ca_22490,LOC101513676
Ca_22491,LOC101495557
Ca_22492,LOC101499491
Ca_22493,LOC101506708
Ca_22494,UGT72X1
Ca_22495,UGT72Z1
Ca_22496,UGT72Y2
Ca_22497,LOC113785788
Ca_22498,LOC101502420
Ca_22499,LOC113785850
Ca_22500,UGT72Y1
Ca_22501,LOC101501563
Ca_22502,LOC101501254
Ca_22503,LOC113784101
Ca_22504,LOC113784245
Ca_22505,LOC101500404
Ca_22506,LOC101500655
Ca_22507,LOC101500073
Ca_22509,LOC101503488
Ca_22511,LOC113784101
Ca_22512,LOC101499232
Ca_22513,LOC101499232
Ca_22514,LOC101498187
Ca_22515,LOC101494002
Ca_22516,LOC101494729
Ca_22517,LOC101495055
Ca_22518,LOC101495384
Ca_22519,LOC101495711
Ca_22520,LOC101496034
Ca_22521,LOC101496368
Ca_22522,LOC101497337
Ca_22523,LOC101497337
Ca_22524,LOC101497010
Ca_22525,LOC101497664
Ca_22526,LOC101498218
Ca_22527,LOC101498795
Ca_22528,LOC101499116
Ca_22529,LOC101499625
Ca_22530,LOC101500588
Ca_22531,LOC101495457
Ca_22532,NAC09
Ca_22533,LOC101502395
Ca_22534,LOC101501427
Ca_22535,LOC101501727
Ca_22537,LOC101511517
Ca_22538,LOC101498227
Ca_22539,LOC113787790
Ca_22540,LOC101511649
Ca_22541,LOC101496744
Ca_22542,LOC101511858
Ca_22543,LOC101509770
Ca_22544,LOC101506602
Ca_22545,LOC101494424
Ca_22546,LOC101498894
Ca_22548,LOC101511109
Ca_22549,LOC101499448
Ca_22550,LOC101500395
Ca_22551,LOC113787563
Ca_22553,LOC101500707
Ca_22554,LOC101501336
Ca_22555,LOC101501656
Ca_22556,LOC101504504
Ca_22557,LOC113787582
Ca_22558,LOC101499821
Ca_22559,LOC101499306
Ca_22560,LOC101511517
Ca_22561,LOC101499306
Ca_22562,LOC101498791
Ca_22563,LOC113784245
Ca_22565,LOC101498114
Ca_22566,LOC101510671
Ca_22567,LOC101496469
Ca_22569,LOC101495926
Ca_22570,LOC101495595
Ca_22571,LOC101494523
Ca_22572,LOC101494841
Ca_22573,LOC113787768
Ca_22574,LOC113787768
Ca_22576,LOC101500147
Ca_22577,LOC113783978
Ca_22578,LOC101501270
Ca_22579,LOC101501270
Ca_22580,LOC101496176
Ca_22581,LOC101496730
Ca_22582,LOC101497372
Ca_22583,LOC101497702
Ca_22584,LOC101498026
Ca_22585,CAP2
Ca_22587,LOC101499024
Ca_22588,LOC101499340
Ca_22589,LOC101499654
Ca_22590,LOC101499959
Ca_22591,LOC101495131
Ca_22592,LOC101500305
Ca_22593,LOC101500618
Ca_22594,LOC101500928
Ca_22595,LOC101490977
Ca_22596,LOC113787582
Ca_22597,LOC101501566
Ca_22598,LOC101513672
Ca_22599,LOC101514363
Ca_22600,LOC105851430
Ca_22601,LOC101513672
Ca_22602,LOC101513672
Ca_22603,LOC101513672
Ca_22604,LOC101507683
Ca_22605,LOC101507683
Ca_22606,LOC101508009
Ca_22607,LOC101508527
Ca_22608,LOC113787221
Ca_22609,LOC101515315
Ca_22610,LOC101505880
Ca_22611,LOC101489057
Ca_22613,LOC113785795
Ca_22614,LOC101509384
Ca_22615,LOC101509707
Ca_22616,LOC101511308
Ca_22617,LOC101512062
Ca_22618,LOC101512390
Ca_22619,LOC101503488
Ca_22620,LOC101509722
Ca_22621,LOC101501913
Ca_22622,LOC101498179
Ca_22623,LOC113787768
Ca_22624,LOC105852719
Ca_22625,LOC101498946
Ca_22626,LOC101503155
Ca_22627,LOC113784245
Ca_22628,LOC101508651
Ca_22630,LOC101495279
Ca_22631,LOC101500857
Ca_22632,LOC113787768
Ca_22634,LOC101501601
Ca_22635,LOC101511858
Ca_22636,LOC101511858
Ca_22637,LOC101511858
Ca_22638,LOC101511858
Ca_22639,LOC101511649
Ca_22640,LOC101499648
Ca_22641,LOC101499334
Ca_22642,LOC101495734
Ca_22643,LOC101495403
Ca_22644,LOC101491518
Ca_22645,LOC101495076
Ca_22646,LOC101494749
Ca_22647,LOC101494432
Ca_22648,LOC105851981
Ca_22649,LOC105852653
Ca_22650,LOC105852070
Ca_22651,LOC101493917
Ca_22652,LOC101493597
Ca_22653,LOC113787582
Ca_22654,LOC101493277
Ca_22655,LOC101492945
Ca_22656,LOC101497361
Ca_22657,LOC105852885
Ca_22658,LOC101496720
Ca_22659,LOC101488419
Ca_22660,LOC101503488
Ca_22661,LOC113787563
Ca_22662,LOC113787582
Ca_22663,LOC101508600
Ca_22664,LOC101508085
Ca_22665,LOC105851233
Ca_22666,LOC101495096
Ca_22667,LOC105851293
Ca_22668,LOC101509555
Ca_22669,LOC101507761
Ca_22670,LOC113784405
Ca_22671,LOC101507232
Ca_22672,LOC101506903
Ca_22673,LOC101506568
Ca_22674,LOC101505926
Ca_22675,LOC101505600
Ca_22676,LOC113787806
Ca_22677,LOC101505273
Ca_22678,LOC105852896
Ca_22679,LOC101504216
Ca_22680,LOC101504961
Ca_22681,LOC101501712
Ca_22682,LOC101503443
Ca_22683,LOC101505012
Ca_22684,LOC101508519
Ca_22685,LOC101511858
Ca_22686,LOC101508519
Ca_22687,LOC113787582
Ca_22688,LOC113787582
Ca_22689,LOC101508519
Ca_22690,LOC101508519
Ca_22691,LOC101508519
Ca_22692,LOC113784140
Ca_22693,LOC101510220
Ca_22694,LOC101510220
Ca_22695,LOC101510555
Ca_22696,LOC101511516
Ca_22697,LOC101499392
Ca_22698,LOC101494924
Ca_22699,LOC113786999
Ca_22700,LOC101488256
Ca_22701,LOC101511858
Ca_22702,LOC113785867
Ca_22703,LOC101501357
Ca_22704,LOC101510449
Ca_22705,LOC101510127
Ca_22706,LOC101510780
Ca_22707,LOC101511106
Ca_22708,LOC101511411
Ca_22709,LOC101513887
Ca_22710,LOC105852875
Ca_22711,LOC101514232
Ca_22712,LOC101502545
Ca_22713,LOC105852875
Ca_22714,LOC113787582
Ca_22715,LOC105852875
Ca_22716,LOC105851048
Ca_22717,LOC101512283
Ca_22719,LOC101513249
Ca_22720,LOC101515200
Ca_22721,LOC101513577
Ca_22722,LOC113787582
Ca_22723,LOC101488951
Ca_22724,LOC101503914
Ca_22725,LOC101504446
Ca_22726,LOC101504763
Ca_22727,LOC101505086
Ca_22728,LOC101505406
Ca_22729,LOC101488544
Ca_22730,LOC101505741
Ca_22731,LOC101506062
Ca_22732,LOC101506376
Ca_22733,LOC113783939
Ca_22734,LOC101506707
Ca_22735,LOC101507040
Ca_22736,LOC101507359
Ca_22737,LOC101507359
Ca_22738,LOC113785753
Ca_22739,LOC101507997
Ca_22740,LOC105852716
Ca_22741,LOC101508832
Ca_22742,LOC101508305
Ca_22743,LOC101511298
Ca_22744,LOC101509696
Ca_22745,LOC101491488
Ca_22746,LOC101493015
Ca_22747,LOC101510144
Ca_22748,LOC113787765
Ca_22749,LOC101490977
Ca_22750,LOC101508723
Ca_22751,LOC113787768
Ca_22753,LOC101511414
Ca_22754,LOC113784245
Ca_22755,LOC101509361
Ca_22756,LOC101506694
Ca_22757,LOC105852719
Ca_22758,LOC113786557
Ca_22759,LOC105852885
Ca_22760,LOC113787563
Ca_22761,LOC113787768
Ca_22762,LOC101513676
Ca_22763,LOC113787582
Ca_22764,LOC101503488
Ca_22765,LOC105851268
Ca_22766,LOC101512022
Ca_22767,LOC101512347
Ca_22768,LOC101512676
Ca_22769,LOC101512989
Ca_22770,LOC101513314
Ca_22771,LOC101513638
Ca_22772,LOC101513965
Ca_22774,LOC101514828
Ca_22775,LOC101515153
Ca_22776,LOC101515474
Ca_22777,LOC101488230
Ca_22778,LOC101488560
Ca_22779,LOC101489131
Ca_22780,LOC101489463
Ca_22781,LOC101489463
Ca_22782,LOC101489991
Ca_22783,LOC101490977
Ca_22784,LOC101490648
Ca_22785,LOC101506560
Ca_22786,LOC101493356
Ca_22787,LOC101503488
Ca_22788,LOC101503488
Ca_22789,LOC101504571
Ca_22790,LOC101505880
Ca_22791,LOC101502508
Ca_22792,LOC101502193
Ca_22793,LOC105851453
Ca_22794,LOC101501867
Ca_22795,LOC101493100
Ca_22796,LOC101501238
Ca_22797,LOC113787812
Ca_22798,LOC101499748
Ca_22799,LOC101499442
Ca_22800,LOC105852881
Ca_22801,LOC101499122
Ca_22802,LOC101498557
Ca_22803,LOC101498557
Ca_22804,LOC101498557
Ca_22805,LOC105851293
Ca_22806,LOC113784101
Ca_22807,LOC101501187
Ca_22808,LOC101500859
Ca_22809,LOC101500232
Ca_22810,LOC101499894
Ca_22811,LOC105852683
Ca_22812,LOC101505948
Ca_22813,LOC101499273
Ca_22814,LOC105852719
Ca_22815,LOC101498618
Ca_22816,LOC101498073
Ca_22817,LOC101504571
Ca_22818,LOC113787582
Ca_22819,LOC113787563
Ca_22820,LOC113788175
Ca_22821,LOC101497301
Ca_22822,LOC101501503
Ca_22823,LOC101496971
Ca_22824,LOC101514557
Ca_22825,LOC101496329
Ca_22826,LOC101495785
Ca_22827,LOC105851293
Ca_22828,LOC101503488
Ca_22829,LOC113784245
Ca_22830,LOC101511109
Ca_22831,LOC101491018
Ca_22832,LOC101511858
Ca_22833,LOC101490977
Ca_22834,LOC101501563
Ca_22835,LOC101498256
Ca_22836,LOC105851293
Ca_22837,LOC113787582
Ca_22838,LOC101504131
Ca_22839,LOC113784405
Ca_22840,LOC101511649
Ca_22841,LOC101491652
Ca_22842,LOC101503488
Ca_22843,LOC105852719
Ca_22845,LOC101503488
Ca_22846,LOC101492183
Ca_22847,LOC101511858
Ca_22848,LOC101511756
Ca_22849,LOC101504502
Ca_22850,LOC101505031
Ca_22851,LOC101505551
Ca_22852,LOC105851940
Ca_22853,LOC101489037
Ca_22854,LOC113786188
Ca_22855,LOC113787166
Ca_22856,LOC101505882
Ca_22857,LOC101506423
Ca_22858,LOC113785483
Ca_22859,LOC105851293
Ca_22860,LOC113787768
Ca_22861,LOC101494924
Ca_22862,LOC101501357
Ca_22863,LOC101507820
Ca_22864,LOC101508141
Ca_22865,LOC113784245
Ca_22866,LOC113784405
Ca_22867,LOC101494447
Ca_22868,LOC101497595
Ca_22869,LOC105851080
Ca_22870,LOC101495205
Ca_22871,LOC101495755
Ca_22872,LOC101496076
Ca_22873,LOC101496623
Ca_22874,LOC101496942
Ca_22875,LOC101492756
Ca_22876,LOC101491215
Ca_22878,LOC101491534
Ca_22879,LOC101491840
Ca_22880,LOC101491840
Ca_22881,LOC105851479
Ca_22882,LOC113787582
Ca_22883,LOC101492173
Ca_22884,LOC101503488
Ca_22885,LOC101492512
Ca_22886,LOC101503185
Ca_22887,LOC101511502
Ca_22888,LOC101510320
Ca_22889,LOC105851632
Ca_22890,LOC101508929
Ca_22891,LOC101508613
Ca_22892,LOC101507660
Ca_22893,LOC101507148
Ca_22894,LOC101506811
Ca_22895,LOC101506482
Ca_22896,LOC101497174
Ca_22897,LOC101502037
Ca_22898,LOC113785498
Ca_22899,LOC113785498
Ca_22901,LOC101506150
Ca_22902,LOC101505835
Ca_22903,LOC101505501
Ca_22904,LOC105851979
Ca_22905,LOC101505180
Ca_22906,LOC101511649
Ca_22907,LOC113784405
Ca_22908,LOC101489334
Ca_22909,LOC101509116
Ca_22910,LOC101509864
Ca_22911,LOC101510183
Ca_22912,LOC101510511
Ca_22913,LOC101510838
Ca_22914,LOC101511369
Ca_22915,LOC101512016
Ca_22916,LOC101512572
Ca_22917,WRKY40
Ca_22918,LOC101513204
Ca_22919,LOC101513526
Ca_22920,LOC101489660
Ca_22921,LOC101513833
Ca_22922,LOC101514179
Ca_22923,LOC101488945
Ca_22924,LOC101514715
Ca_22925,LOC101515041
Ca_22926,LOC101515590
Ca_22927,LOC101503488
Ca_22928,LOC101490235
Ca_22930,LOC101489581
Ca_22931,LOC113787582
Ca_22932,LOC101512602
Ca_22933,LOC101515183
Ca_22934,LOC101514215
Ca_22935,LOC101513869
Ca_22936,LOC101513561
Ca_22937,LOC101513234
Ca_22938,LOC101512909
Ca_22939,LOC101512600
Ca_22940,LOC101512270
Ca_22941,NAC1
Ca_22942,LOC101511294
Ca_22943,LOC101510986
Ca_22944,LOC101510664
Ca_22945,LOC101510332
Ca_22946,LOC101509476
Ca_22947,LOC101504574
Ca_22948,LOC101501565
Ca_22949,LOC113787582
Ca_22950,LOC113786289
Ca_22951,LOC101501880
Ca_22952,LOC101502204
Ca_22953,LOC101502527
Ca_22954,LOC101502835
Ca_22955,LOC113784101
Ca_22960,LOC101504571
Ca_22961,LOC113787582
Ca_22962,LOC101503488
Ca_22963,LOC105852783
Ca_22964,LOC105852783
Ca_22966,LOC105852157
Ca_22967,LOC101499236
Ca_22968,LOC113787582
Ca_22971,LOC113787582
Ca_22972,LOC113787582
Ca_22973,LOC105852157
Ca_22975,LOC101511858
Ca_22976,LOC113787582
Ca_22977,LOC101499551
Ca_22978,LOC113787768
Ca_22979,LOC113784224
Ca_22980,LOC105852058
Ca_22981,LOC101512926
Ca_22982,UGT78K5
Ca_22984,LOC101498400
Ca_22985,LOC101513163
Ca_22986,LOC113788175
Ca_22987,LOC101504131
Ca_22988,LOC101503941
Ca_22989,LOC101504483
Ca_22990,LOC101505335
Ca_22991,LOC101505667
Ca_22992,LOC101511549
Ca_22993,LOC101506411
Ca_22994,LOC101506737
Ca_22995,LOC101507704
Ca_22996,LOC101508034
Ca_22997,LOC101508345
Ca_22998,LOC101508658
Ca_22999,LOC101508978
Ca_23000,LOC101509604
Ca_23001,LOC101509936
Ca_23002,LOC101513479
Ca_23003,LOC101510588
Ca_23004,LOC101510915
Ca_23005,LOC101511229
Ca_23006,LOC101513786
Ca_23007,LOC101493842
Ca_23008,LOC101501380
Ca_23009,LOC101494379
Ca_23010,LOC101494688
Ca_23011,LOC101495010
Ca_23012,LOC101495886
Ca_23013,LOC101496217
Ca_23014,LOC101496544
Ca_23015,LOC101497079
Ca_23016,LOC101497414
Ca_23017,LOC101498178
Ca_23018,LOC101498745
Ca_23019,LOC101499272
Ca_23020,LOC101499791
Ca_23021,LOC101500111
Ca_23022,LOC101500442
Ca_23023,LOC101502350
Ca_23024,LOC101500754
Ca_23025,LOC101503294
Ca_23026,LOC101501066
Ca_23027,LOC101502803
Ca_23028,LOC101503122
Ca_23029,LOC101503447
Ca_23030,LOC101503785
Ca_23031,LOC101504317
Ca_23032,LOC101504645
Ca_23033,LOC101505599
Ca_23034,LOC101505925
Ca_23035,LOC101506472
Ca_23036,LOC101506798
Ca_23037,LOC101507135
Ca_23038,LOC101507860
Ca_23039,LOC101508400
Ca_23040,LOC101508710
Ca_23041,LOC101509028
Ca_23042,LOC101509349
Ca_23043,LOC113784245
Ca_23044,LOC101509669
Ca_23045,LOC101510647
Ca_23046,LOC101509993
Ca_23047,LOC101488248
Ca_23049,UGT71S2
Ca_23050,LOC113787582
Ca_23051,LOC101491408
Ca_23052,LOC101503443
Ca_23054,LOC101488922
Ca_23055,LOC101511182
Ca_23056,LOC101489245
Ca_23057,LOC113785867
Ca_23058,LOC113787768
Ca_23059,LOC101489568
Ca_23060,LOC101489057
Ca_23061,LOC101489884
Ca_23062,LOC113784405
Ca_23063,LOC101490446
Ca_23064,LOC105852787
Ca_23065,LOC101490764
Ca_23067,LOC113788007
Ca_23068,LOC113783979
Ca_23069,LOC101491298
Ca_23070,LOC101511102
Ca_23071,LOC101511408
Ca_23072,LOC101490977
Ca_23073,LOC101505642
Ca_23074,LOC101505965
Ca_23075,LOC101506930
Ca_23076,LOC101507477
Ca_23077,LOC101507786
Ca_23078,LOC101508108
Ca_23079,LOC101503488
Ca_23080,LOC113783947
Ca_23081,LOC101513483
Ca_23082,LOC101489388
Ca_23083,LOC101512910
Ca_23085,LOC105852768
Ca_23086,LOC101511858
Ca_23087,LOC113787582
Ca_23088,LOC101499750
Ca_23089,LOC101511981
Ca_23090,LOC113784868
Ca_23091,LOC101512485
Ca_23092,LOC101509699
Ca_23093,LOC113787582
Ca_23094,LOC101495131
Ca_23095,LOC101498803
Ca_23096,LOC105852157
Ca_23097,LOC101511858
Ca_23098,LOC101510558
Ca_23099,LOC101510879
Ca_23101,LOC105852058
Ca_23102,LOC105851881
Ca_23103,LOC101511518
Ca_23104,LOC105851607
Ca_23105,LOC101512130
Ca_23106,LOC101512458
Ca_23107,LOC101513216
Ca_23108,LOC101513539
Ca_23109,LOC101513847
Ca_23110,LOC101514194
Ca_23111,LOC101514835
Ca_23112,LOC101515160
Ca_23113,LOC101515484
Ca_23114,LOC113784405
Ca_23115,LOC113784405
Ca_23117,LOC101494545
Ca_23118,LOC101489235
Ca_23119,LOC101503488
Ca_23120,LOC101489786
Ca_23121,LOC101490109
Ca_23122,LOC101490436
Ca_23123,LOC101498519
Ca_23124,LOC105852719
Ca_23125,LOC101491218
Ca_23127,LOC105852983
Ca_23129,LOC101492294
Ca_23130,LOC113786188
Ca_23131,LOC101513206
Ca_23132,LOC101492632
Ca_23133,LOC113784245
Ca_23134,LOC101488659
Ca_23135,LOC101492962
Ca_23136,LOC113787582
Ca_23137,LOC113784405
Ca_23139,LOC105851293
Ca_23140,LOC101495210
Ca_23141,P5CS
Ca_23142,LOC105852719
Ca_23143,LOC113787582
Ca_23144,LOC101504571
Ca_23145,LOC113787582
Ca_23146,LOC113787582
